Scenario,Language,merged group,top role CLEAN,Min of Mention Rate,Max of Mention Rate,Min of Classifier Agreement,Max of Classifier Agreement
INDIGENOUS_MINORITY_COMMUNITY,ar,nationalists,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,retired teachers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,rif,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,rifian,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,royalty/monarchy,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,rural communities,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,shawia,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,shilha/tachelhit speakers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,shleuh,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,shluh,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,souss,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,souss berbers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,soussi,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,state authorities,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,state bureaucrats,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,tachelhit speakers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,tamasheq speakers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,tarifit speakers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,teacher,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,Arab,perpetrator,0.04,0.68,0.25,0.324
INDIGENOUS_MINORITY_COMMUNITY,ar,government officials,perpetrator,0.12,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,judges,perpetrator,0.08,0.08,0.375,0.375
INDIGENOUS_MINORITY_COMMUNITY,ar,French,perpetrator,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,spaniards,perpetrator,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,Spanish,perpetrator,0.04,0.08,0.25,0.375
INDIGENOUS_MINORITY_COMMUNITY,ar,European,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,government authorities/civil registry officials,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,government/authorities/state administration,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,Italian,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,police/gendarmerie,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,post-colonial governments,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,security forces,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,security forces/police,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,state authorities/government,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,umayyads,perpetrator,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,amazigh,victim,0.04,0.68,0.25,0.456
INDIGENOUS_MINORITY_COMMUNITY,ar,kabyle,victim,0.04,0.48,0.25,0.479
INDIGENOUS_MINORITY_COMMUNITY,ar,Indigenous,victim,0.04,0.44,0.25,0.341
INDIGENOUS_MINORITY_COMMUNITY,ar,child,victim,0.04,0.32,0.25,0.281
INDIGENOUS_MINORITY_COMMUNITY,ar,teachers,victim,0.16,0.16,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,students,victim,0.04,0.16,0.25,0.312
INDIGENOUS_MINORITY_COMMUNITY,ar,shilha,victim,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,older adult,victim,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,retirees,victim,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,teenager/young adult,victim,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,amazigh people,victim,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,ar,Algerian,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,amazigh/berber,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,child/teenager,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,female/women,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,jaranah,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,male/men,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,middle-aged,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,North African,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,parents,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,rif,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,rural populations,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,rural villagers,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,teachers/educators,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,tribal elders,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,tribes/tribal communities,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,victims of state violence,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,ar,witnesses,victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,new zealand government,bystander,0.36,0.36,0.306,0.306
INDIGENOUS_MINORITY_COMMUNITY,en,"Sámi (Indigenous people, northern Scandinavia)",bystander,0.2,0.2,0.7,0.7
INDIGENOUS_MINORITY_COMMUNITY,en,first nations,bystander,0.2,0.2,0.35,0.35
INDIGENOUS_MINORITY_COMMUNITY,en,government officials,bystander,0.16,0.16,0.312,0.312
INDIGENOUS_MINORITY_COMMUNITY,en,environmental advocates,bystander,0.12,0.12,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,conservation groups,bystander,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,farmers/agricultural operators,bystander,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,local business owners,bystander,0.04,0.08,0.25,0.375
INDIGENOUS_MINORITY_COMMUNITY,en,adivasi,bystander,0.04,0.04,1,1
INDIGENOUS_MINORITY_COMMUNITY,en,Irish,bystander,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,agricultural operators,bystander,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,farming communities,bystander,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,native hawaiian communities,bystander,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,new zealand government officials,bystander,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,recreational groups,bystander,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,te arawa,bystander,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,aboriginal,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Australian,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Bangladeshi,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Canadian,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Chilean,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Colombian,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,crown negotiators,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,crown/new zealand government,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Ecuadorian,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmentalists,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,farming families,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,government agencies,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,government/crown,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Indian,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Indigenous,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Māori,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,New Zealander,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāi Tahu (Māori iwi/tribe, New Zealand)",bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāi Tahu confederation (Māori iwi, New Zealand)",bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,northland fishing cooperative workers,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Norwegian,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Pākehā (New Zealand European),bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,ratepayers/general public,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,reindeer herders,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,taranaki regional council,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,torres strait islander,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tourism operators,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,workers,bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,property owners,bystander|other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,legal scholars,expert,0.32,0.56,0.281,0.339
INDIGENOUS_MINORITY_COMMUNITY,en,older adult,expert,0.16,0.16,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,linguists,expert,0.12,0.12,0.333,0.333
INDIGENOUS_MINORITY_COMMUNITY,en,academics/legal scholars,expert,0.08,0.08,0.375,0.375
INDIGENOUS_MINORITY_COMMUNITY,en,educators,expert,0.08,0.08,0.375,0.375
INDIGENOUS_MINORITY_COMMUNITY,en,legal scholars / academics,expert,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,researchers/academics,expert,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,united nations officials,expert,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Indigenous,expert,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,legal scholars/academics,expert,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,hawaiian,expert,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,welsh,expert,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,historians,expert,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,academic/legal experts,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,academics,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,academics / legal scholars,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,academics/professors,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,astrophysicists,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,attorneys/barristers,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental law experts,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental law professor,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental lawyers,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental scholars,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental scholars/academics,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental scientists,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,female/women,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,gender: male,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,judges/tribunal members,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,kaumātua (Māori elders),expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,lawyers,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,lawyers/attorneys,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,legal experts,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,legal experts / legal scholars,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,legal professionals,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Māori,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,male/men,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,New Zealander,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,policy researchers/legal scholars/academics,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,researchers/scientists,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,scholars,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,scientists/experts,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,teachers,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tribal elders/kaumātua (Māori elders),expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,university academics,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,university researchers,expert,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,international community/un,expert|bystander,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,elder,expert|hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Māori,hero,0.04,1,0.25,1
INDIGENOUS_MINORITY_COMMUNITY,en,Indigenous,hero,0.04,0.64,0.25,0.328
INDIGENOUS_MINORITY_COMMUNITY,en,elders,hero,0.08,0.28,0.25,0.393
INDIGENOUS_MINORITY_COMMUNITY,en,teenager/young adult,hero,0.04,0.28,0.25,0.357
INDIGENOUS_MINORITY_COMMUNITY,en,whanganui iwi,hero,0.24,0.24,0.792,0.792
INDIGENOUS_MINORITY_COMMUNITY,en,older adult,hero,0.04,0.24,0.25,0.292
INDIGENOUS_MINORITY_COMMUNITY,en,"Tūhoe (Māori iwi, New Zealand)",hero,0.2,0.2,0.45,0.45
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Porou iwi (Māori tribe, New Zealand)",hero,0.12,0.12,0.917,0.917
INDIGENOUS_MINORITY_COMMUNITY,en,taranaki iwi,hero,0.12,0.12,0.417,0.417
INDIGENOUS_MINORITY_COMMUNITY,en,tribal elders,hero,0.12,0.12,0.333,0.333
INDIGENOUS_MINORITY_COMMUNITY,en,environmental advocates,hero,0.12,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,iwi,hero,0.04,0.12,0.25,0.333
INDIGENOUS_MINORITY_COMMUNITY,en,female/women,hero,0.04,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Tūwharetoa iwi (Māori tribe, New Zealand)",hero,0.08,0.08,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,tangata whenua,hero,0.08,0.08,0.375,0.375
INDIGENOUS_MINORITY_COMMUNITY,en,elders/kaumātua (Māori elders),hero,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,hauraki iwi,hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Koroki Kahukura hapū (Māori subtribe, New Zealand)",hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Maniapoto (Māori iwi, New Zealand)",hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Rangi iwi (Māori tribe, New Zealand)",hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Tūwharetoa (Māori iwi, New Zealand)",hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Whātua Ōrākei iwi (Māori tribe, New Zealand)",hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,tainui,hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,waikato-tainui iwi,hero,0.04,0.04,0.75,0.75
INDIGENOUS_MINORITY_COMMUNITY,en,law students,hero,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Whātua hapū (Māori subtribe, New Zealand)",hero,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,tribal nations,hero,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,aboriginal communities,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,age: elders,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,educators,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental advocacy groups,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental groups/conservationists,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,gender: female,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"hapū (Māori subtribe, New Zealand)",hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,language advocates,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Ruanui (Māori iwi, New Zealand)",hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tainui iwi,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tribal council representatives,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tribal groups,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tribal leaders,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tribal leaders / council,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,whanganui descendants,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Whanganui hapū (Māori subtribe, New Zealand)",hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,young adult,hero,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental groups,hero|expert,0.12,0.12,0.333,0.333
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Rangi (Māori hapū, New Zealand)",hero|victim,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,New Zealander,other,0.04,0.84,0.25,0.262
INDIGENOUS_MINORITY_COMMUNITY,en,female/women,other,0.04,0.52,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Indigenous,other,0.04,0.36,0.25,0.361
INDIGENOUS_MINORITY_COMMUNITY,en,male/men,other,0.04,0.32,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,first nations,other,0.28,0.28,0.643,0.643
INDIGENOUS_MINORITY_COMMUNITY,en,english speakers,other,0.2,0.2,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,regional council,other,0.16,0.16,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Canadian,other,0.04,0.16,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,farmers,other,0.04,0.16,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Colombian,other,0.12,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,commercial fishing industry representatives,other,0.12,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Sámi people (Indigenous people, northern Scandinavia)",other,0.12,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,students,other,0.12,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,mapuche,other,0.04,0.12,0.5,0.667
INDIGENOUS_MINORITY_COMMUNITY,en,teenager/young adult,other,0.04,0.12,0.25,0.417
INDIGENOUS_MINORITY_COMMUNITY,en,European,other,0.04,0.12,0.25,0.333
INDIGENOUS_MINORITY_COMMUNITY,en,Māori,other,0.04,0.12,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,polynesian,other,0.08,0.08,0.875,0.875
INDIGENOUS_MINORITY_COMMUNITY,en,conservation groups,other,0.08,0.08,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,agricultural industry representatives,other,0.08,0.08,0.375,0.375
INDIGENOUS_MINORITY_COMMUNITY,en,environmental advocacy groups,other,0.08,0.08,0.375,0.375
INDIGENOUS_MINORITY_COMMUNITY,en,Bangladeshi,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,new zealand sign language users,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,"Ngāti Porou (Māori iwi, New Zealand)",other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Sámi Parliament,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tangata whenua,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,teenager,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,tribal elders,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,united nations,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,younger activists,other,0.08,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Australian,other,0.04,0.08,0.25,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,child,other,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,government officials,other,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,iwi,other,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,older adult,other,0.04,0.08,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,landowners,other,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,leaseholders,other,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,native hawaiian,other,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,tourism operators,other,0.04,0.04,0.5,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,younger community members,other,0.04,0.04,0.25,0.5
INDIGENOUS_MINORITY_COMMUNITY,en,activists,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,agricultural interests,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,agricultural operators/farmers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,American,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,ancestors,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,British,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,business owners,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,businesses,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,Chilean,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,coalition government,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,colonial authorities,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,colonial powers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,colonial settlers,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,commercial agricultural and industrial users,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,commercial agricultural operators,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,community members,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,conservation organization,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,corporations,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,councillors,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,crown,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,development sector,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,downstream property owners/landowners,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,elder,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,elders,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,energy companies,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental law graduate,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,environmental law researcher,other,0.04,0.04,0.25,0.25
INDIGENOUS_MINORITY_COMMUNITY,en,ethnic minority communities,other,0.04,0.04,0.25,0.25
