Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment,top role CLEAN,top sentiment CLEAN,merged group
IMMIGRATION_ASYLUM,ar,Chechen,0.04,0.5,hero,positive,hero,positive,Chechen
IMMIGRATION_ASYLUM,ar,son,0.04,0.25,unspecified,neutral,other,neutral,son
IMMIGRATION_ASYLUM,ar,mother,0.04,0.25,unspecified,neutral,other,neutral,mother
IMMIGRATION_ASYLUM,ar,tourists,0.04,0.25,unspecified,neutral,other,neutral,tourists
IMMIGRATION_ASYLUM,ar,immigrants/foreigners,0.04,0.25,victim,negative,victim,negative,immigrants/foreigners
IMMIGRATION_ASYLUM,ar,Bangladeshi,0.04,1.0,bystander,neutral,bystander,neutral,Bangladeshi
IMMIGRATION_ASYLUM,ar,Eritrean,0.04,1.0,bystander,neutral,bystander,neutral,Eritrean
IMMIGRATION_ASYLUM,ar,Wife,0.04,0.25,victim,positive,victim,positive,wife
IMMIGRATION_ASYLUM,ar,Daughter,0.04,0.25,victim,neutral,victim,neutral,daughter
IMMIGRATION_ASYLUM,ar,Son,0.04,0.25,victim,positive,victim,positive,son
IMMIGRATION_ASYLUM,ar,Middle-aged (around 40),0.04,0.25,victim,neutral,victim,neutral,middle-aged
IMMIGRATION_ASYLUM,ar,Shopkeeper / small business owner,0.04,0.25,victim,neutral,victim,neutral,shopkeeper / small business owner
IMMIGRATION_ASYLUM,ar,Low-income / economically disadvantaged,0.04,0.25,victim,negative,victim,negative,low-income / economically disadvantaged
IMMIGRATION_ASYLUM,ar,Non-native language speakers (Turkish/German learners),0.04,0.25,victim,neutral,victim,neutral,German
IMMIGRATION_ASYLUM,ar,foreigner,0.04,0.25,unspecified,neutral,other,neutral,foreigner
IMMIGRATION_ASYLUM,ar,Turk,0.04,0.25,perpetrator,negative,perpetrator,negative,turk
IMMIGRATION_ASYLUM,ar,"Iraqi (implied, Shaikh Omar neighborhood)",0.04,0.25,unspecified,neutral,other,neutral,Iraqi
IMMIGRATION_ASYLUM,ar,British-origin,0.04,0.5,hero (enabler),positive,hero,positive,British
IMMIGRATION_ASYLUM,ar,African,0.04,0.75,bystander,neutral,bystander,neutral,African
IMMIGRATION_ASYLUM,ar,Asian,0.04,0.75,bystander,neutral,bystander,neutral,Asian
IMMIGRATION_ASYLUM,ar,immigrant/migrant worker,0.04,0.25,unspecified,neutral,other,neutral,immigrant/migrant worker
IMMIGRATION_ASYLUM,ar,adult middle-aged man,0.04,0.25,unspecified,neutral,other,neutral,middle-aged
IMMIGRATION_ASYLUM,ar,disabled (hearing loss),0.04,0.25,unspecified,neutral,other,neutral,disabled
IMMIGRATION_ASYLUM,ar,English-speaking,0.04,0.25,hero,neutral,hero,neutral,english-speaking
IMMIGRATION_ASYLUM,ar,Turkish-speaking,0.04,0.25,hero,neutral,hero,neutral,Turkish
IMMIGRATION_ASYLUM,ar,Bereaved parent,0.04,0.25,victim,negative,victim,negative,bereaved parent
IMMIGRATION_ASYLUM,ar,Disabled (hearing loss/deaf/hard of hearing),0.04,0.25,victim,negative,victim,negative,disabled
IMMIGRATION_ASYLUM,ar,German-speaking,0.04,0.25,bystander,neutral,bystander,neutral,German
IMMIGRATION_ASYLUM,ar,British,0.04,0.5,hero,positive,hero,positive,British
IMMIGRATION_ASYLUM,ar,Africans,0.04,0.25,bystander,neutral,bystander,neutral,African
IMMIGRATION_ASYLUM,ar,Asians,0.04,0.25,bystander,neutral,bystander,neutral,Asian
IMMIGRATION_ASYLUM,ar,Immigrants/migrants,0.04,0.25,victim,negative,victim,negative,immigrants/migrants
IMMIGRATION_ASYLUM,ar,"Working class/poor (low-income, poor suburbs)",0.04,0.25,victim,negative,victim,negative,working class/poor
IMMIGRATION_ASYLUM,ar,Militias,0.04,0.25,perpetrator,negative,perpetrator,negative,militias
IMMIGRATION_ASYLUM,ar,Intelligence/security services,0.04,0.25,perpetrator,negative,perpetrator,negative,intelligence/security services
IMMIGRATION_ASYLUM,ar,militia,0.04,0.25,perpetrator,negative,perpetrator,negative,militia
IMMIGRATION_ASYLUM,ar,adult/young adult,0.04,0.25,hero,positive,hero,positive,young adult
IMMIGRATION_ASYLUM,ar,war-displaced persons,0.04,0.25,victim|hero,positive,victim|hero,positive,war-displaced persons
IMMIGRATION_ASYLUM,ar,educated/credentialed professionals,0.04,0.25,victim,neutral,victim,neutral,educated/credentialed professionals
IMMIGRATION_ASYLUM,ar,Older adult (60-year-old woman),0.04,0.25,hero,positive,hero,positive,older adult
IMMIGRATION_ASYLUM,ar,Teacher/Educator,0.04,0.25,hero,positive,hero,positive,teacher/educator
IMMIGRATION_ASYLUM,ar,University graduate,0.04,0.25,other,neutral,other,neutral,university graduate
IMMIGRATION_ASYLUM,ar,"People with mental health trauma (psychological shock, muteness)",0.04,0.25,victim,negative,victim,negative,people with mental health trauma
IMMIGRATION_ASYLUM,ar,Non-native language learners,0.04,0.25,victim,neutral,victim,neutral,non-native language learners
IMMIGRATION_ASYLUM,ar,People from multiple nationalities,0.04,0.25,other,neutral,other,neutral,people from multiple nationalities
IMMIGRATION_ASYLUM,ar,nationals of other countries,0.04,0.25,victim,neutral,victim,neutral,nationals of other countries
IMMIGRATION_ASYLUM,ar,Middle Eastern men,0.04,0.25,victim,positive,victim,positive,Middle Eastern
IMMIGRATION_ASYLUM,ar,Jordanians,0.04,0.25,other,neutral,other,neutral,Jordanian
IMMIGRATION_ASYLUM,ar,Older adults (parents),0.04,0.25,other,neutral,other,neutral,older adult
IMMIGRATION_ASYLUM,ar,Middle-aged people,0.04,0.25,victim,neutral,victim,neutral,middle-aged
IMMIGRATION_ASYLUM,ar,Dark-skinned / brown-skinned people,0.04,0.25,victim,negative,victim,negative,dark-skinned / brown-skinned people
IMMIGRATION_ASYLUM,ar,Workers (warehouse/parcel delivery),0.04,0.25,victim,negative,victim,negative,workers
IMMIGRATION_ASYLUM,ar,People from Aleppo (Halab residents),0.04,0.25,victim,negative,victim,negative,people from aleppo
IMMIGRATION_ASYLUM,ar,middle-aged man,0.04,0.25,unspecified,neutral,other,neutral,middle-aged
IMMIGRATION_ASYLUM,ar,library staff,0.04,0.25,unspecified,neutral,other,neutral,library staff
IMMIGRATION_ASYLUM,ar,brown-skinned,0.04,0.25,victim,negative,victim,negative,brown-skinned
IMMIGRATION_ASYLUM,ar,adult male (middle-aged),0.04,0.25,hero,positive,hero,positive,adult male
IMMIGRATION_ASYLUM,ar,married heterosexual couple,0.04,0.25,hero,positive,hero,positive,married heterosexual couple
IMMIGRATION_ASYLUM,ar,Engineers,0.04,0.25,other,neutral,other,neutral,engineers
IMMIGRATION_ASYLUM,ar,Factory workers,0.04,0.25,other,neutral,other,neutral,factory workers
IMMIGRATION_ASYLUM,ar,Muslim (inferred from cultural context),0.04,0.25,unspecified,neutral,other,neutral,muslim
IMMIGRATION_ASYLUM,ar,Poles,0.04,0.5,bystander,neutral,bystander,neutral,poles
IMMIGRATION_ASYLUM,ar,middle-aged adults,0.04,0.25,other,neutral,other,neutral,middle-aged
IMMIGRATION_ASYLUM,ar,Damascus resident (Syrian city resident),0.04,0.25,victim,neutral,victim,neutral,Syrian
IMMIGRATION_ASYLUM,ar,Migrant,0.04,0.25,other,neutral,other,neutral,migrant
IMMIGRATION_ASYLUM,ar,Polish,0.04,0.5,other,neutral,other,neutral,Polish
IMMIGRATION_ASYLUM,ar,Syrian woman (female),0.04,0.25,other,neutral,other,neutral,Syrian
IMMIGRATION_ASYLUM,ar,Young woman,0.04,0.25,other,neutral,other,neutral,young woman
IMMIGRATION_ASYLUM,ar,Child (girl),0.04,0.25,victim,positive,victim,positive,child
IMMIGRATION_ASYLUM,ar,Elderly (old man/elderly person),0.04,0.25,other,neutral,other,neutral,older adult
IMMIGRATION_ASYLUM,ar,Artists,0.04,0.25,other,positive,other,positive,artists
IMMIGRATION_ASYLUM,ar,Poets,0.04,0.25,other,positive,other,positive,poets
IMMIGRATION_ASYLUM,ar,Armed men (militants),0.04,0.25,perpetrator,negative,perpetrator,negative,armed men
IMMIGRATION_ASYLUM,ar,Police,0.04,0.25,perpetrator,negative,perpetrator,negative,police
IMMIGRATION_ASYLUM,ar,asylum seekers,0.04,0.25,unspecified,neutral,other,neutral,asylum seekers
IMMIGRATION_ASYLUM,ar,smugglers,0.04,0.25,perpetrator,negative,perpetrator,negative,smugglers
IMMIGRATION_ASYLUM,ar,armed groups,0.04,0.25,perpetrator,negative,perpetrator,negative,armed groups
IMMIGRATION_ASYLUM,ar,police,0.04,0.25,other,neutral,other,neutral,police
IMMIGRATION_ASYLUM,ar,Syrian men,0.04,0.25,hero,positive,hero,positive,Syrian
IMMIGRATION_ASYLUM,ar,immigrants/migrants,0.04,0.25,victim,positive,victim,positive,immigrants/migrants
IMMIGRATION_ASYLUM,ar,Afghan mothers,0.04,0.25,bystander,neutral,bystander,neutral,Afghan
IMMIGRATION_ASYLUM,ar,Somali families,0.04,0.25,bystander,neutral,bystander,neutral,Somali
IMMIGRATION_ASYLUM,ar,former Syrian soldiers,0.04,0.25,bystander,neutral,bystander,neutral,Syrian
IMMIGRATION_ASYLUM,ar,German citizens,0.04,0.25,bystander,neutral,bystander,neutral,German
IMMIGRATION_ASYLUM,ar,German speakers,0.04,0.25,other,neutral,other,neutral,German
IMMIGRATION_ASYLUM,ar,Women (mothers),0.04,0.25,other,neutral,other,neutral,female/women
IMMIGRATION_ASYLUM,ar,Muslim (implied by adhan call to prayer),0.04,0.25,other,neutral,other,neutral,muslim
IMMIGRATION_ASYLUM,ar,Factory workers/Manual laborers,0.04,0.25,victim,negative,victim,negative,factory workers/manual laborers
IMMIGRATION_ASYLUM,ar,Students (including foreign students),0.04,0.25,other,mixed,other,positive|negative|neutral,students
IMMIGRATION_ASYLUM,ar,Jordanian,0.04,0.25,unspecified,neutral,other,neutral,Jordanian
IMMIGRATION_ASYLUM,ar,Belgians (implied host society),0.04,0.25,bystander|perpetrator,neutral,bystander|perpetrator,neutral,Belgian
IMMIGRATION_ASYLUM,ar,Female,0.04,0.25,other,neutral,other,neutral,female/women
IMMIGRATION_ASYLUM,ar,Child (8-year-old girl),0.04,0.25,victim,neutral,victim,neutral,child
IMMIGRATION_ASYLUM,ar,Parents (older adults),0.04,0.25,other,neutral,other,neutral,parents
IMMIGRATION_ASYLUM,ar,French speakers,0.04,0.25,other,neutral,other,neutral,French
IMMIGRATION_ASYLUM,ar,Europeans/Belgian (Brussels locals),0.04,0.25,other,neutral,other,neutral,Belgian
IMMIGRATION_ASYLUM,ar,parents,0.04,0.25,other,positive,other,positive,parents
IMMIGRATION_ASYLUM,ar,Belgians,0.04,0.25,bystander,neutral,bystander,neutral,Belgian
RELIGIOUS_PRACTICE,en,Muslim,0.72,0.986,hero,positive,hero,positive,muslim
RELIGIOUS_PRACTICE,en,male,0.72,0.528,hero,neutral,hero,neutral,male/men
RELIGIOUS_PRACTICE,en,Men,0.52,0.269,other,neutral,other,neutral,male/men
RELIGIOUS_PRACTICE,en,Women,0.52,0.269,other,neutral,other,neutral,female/women
RELIGIOUS_PRACTICE,en,Jewish,0.36,0.722,hero,positive,hero,positive,jewish
RELIGIOUS_PRACTICE,en,religious,0.36,0.25,unspecified,neutral,other,neutral,religious
RELIGIOUS_PRACTICE,en,adult,0.32,0.344,unspecified,neutral,other,neutral,adult
RELIGIOUS_PRACTICE,en,female,0.28,0.286,hero,positive,hero,positive,female/women
RELIGIOUS_PRACTICE,en,religious minority,0.28,0.286,unspecified,neutral,other,neutral,religious minority
RELIGIOUS_PRACTICE,en,Black (implied by name Marcus),0.24,0.25,unspecified,neutral,other,neutral,Black
RELIGIOUS_PRACTICE,en,Christian,0.24,0.75,other,neutral,other,neutral,christian
RELIGIOUS_PRACTICE,en,women,0.24,0.375,hero,positive,hero,positive,female/women
RELIGIOUS_PRACTICE,en,Black (inferred from name Marcus),0.2,0.25,unspecified,neutral,other,neutral,Black
RELIGIOUS_PRACTICE,en,religious practitioners,0.2,0.3,unspecified,positive,other,positive,religious practitioners
RELIGIOUS_PRACTICE,en,Religious people,0.2,0.25,other,neutral,other,neutral,religious people
RELIGIOUS_PRACTICE,en,working professionals,0.16,0.312,unspecified,neutral,other,neutral,working professionals
RELIGIOUS_PRACTICE,en,Adults,0.16,0.25,other,neutral,other,neutral,adults
RELIGIOUS_PRACTICE,en,Male,0.16,0.25,victim,neutral,victim,neutral,male/men
RELIGIOUS_PRACTICE,en,Employees/workers,0.16,0.25,other,neutral,other,neutral,employees/workers
RELIGIOUS_PRACTICE,en,religious minorities,0.12,0.25,unspecified,neutral,other,neutral,religious minorities
RELIGIOUS_PRACTICE,en,Islamic,0.12,0.25,other,positive,other,positive,islamic
RELIGIOUS_PRACTICE,en,religious observers,0.12,0.25,victim,positive,victim,positive,religious observers
RELIGIOUS_PRACTICE,en,Sabbath observers,0.12,0.25,hero,positive,hero,positive,sabbath observers
RELIGIOUS_PRACTICE,en,professional,0.12,0.25,hero,positive,hero,positive,professional
RELIGIOUS_PRACTICE,en,Woman,0.12,0.25,victim,positive,victim,positive,female/women
RELIGIOUS_PRACTICE,en,woman,0.12,0.25,hero,positive,hero,positive,female/women
RELIGIOUS_PRACTICE,en,HR professionals,0.12,0.333,expert,positive,expert,positive,hr professionals
RELIGIOUS_PRACTICE,en,religious people,0.08,0.25,other,neutral,other,neutral,religious people
RELIGIOUS_PRACTICE,en,office workers,0.08,0.25,unspecified,neutral,other,neutral,office workers
RELIGIOUS_PRACTICE,en,"Black (implied by name Marcus, not explicit)",0.08,0.25,unspecified,neutral,other,neutral,Black
RELIGIOUS_PRACTICE,en,Islam,0.08,0.25,other,positive,other,positive,islam
RELIGIOUS_PRACTICE,en,employee,0.08,0.25,victim,positive,victim,positive,employee
RELIGIOUS_PRACTICE,en,manager,0.08,0.25,perpetrator,negative,perpetrator,negative,manager
RELIGIOUS_PRACTICE,en,non-drinkers,0.08,0.25,other,neutral,other,neutral,non-drinkers
RELIGIOUS_PRACTICE,en,converts,0.08,0.25,victim,positive,victim,positive,converts
RELIGIOUS_PRACTICE,en,employees,0.08,0.25,victim,positive,victim,positive,employees
RELIGIOUS_PRACTICE,en,male (inferred),0.08,0.25,unspecified,neutral,other,neutral,male/men
RELIGIOUS_PRACTICE,en,middle-aged,0.08,0.375,unspecified,neutral,other,neutral,middle-aged
RELIGIOUS_PRACTICE,en,Black (implied by 'looked like him'),0.04,0.25,unspecified,neutral,other,neutral,Black
RELIGIOUS_PRACTICE,en,Women (Jennifer),0.04,0.25,bystander,neutral,bystander,neutral,female/women
RELIGIOUS_PRACTICE,en,Interns/young professionals,0.04,0.25,bystander,neutral,bystander,neutral,interns/young professionals
RELIGIOUS_PRACTICE,en,Intern (young/early-career),0.04,0.25,bystander,neutral,bystander,neutral,intern
RELIGIOUS_PRACTICE,en,People who looked like him (implied shared ethnicity/race),0.04,0.25,bystander,positive,bystander,positive,people who looked like him
RELIGIOUS_PRACTICE,en,Black (inferred from 'those who looked like him'),0.04,0.25,unspecified,neutral,other,neutral,Black
RELIGIOUS_PRACTICE,en,younger employees,0.04,0.25,other,positive,other,positive,younger employees
RELIGIOUS_PRACTICE,en,colleagues/management (non-Muslim),0.04,0.25,bystander/other,neutral,bystander|other,neutral,colleagues/management
RELIGIOUS_PRACTICE,en,Christian (implied by Christmas reference),0.04,0.5,unspecified,neutral,other,neutral,christian
RELIGIOUS_PRACTICE,en,Jewish (implied by Passover reference),0.04,0.5,unspecified,neutral,other,neutral,jewish
RELIGIOUS_PRACTICE,en,Religious (Islamic faith),0.04,0.25,victim,positive,victim,positive,religious
RELIGIOUS_PRACTICE,en,Office workers / corporate employees,0.04,0.25,other,neutral,other,neutral,office workers / corporate employees
RELIGIOUS_PRACTICE,en,Muslims,0.04,0.25,victim|hero,positive,victim|hero,positive,muslims
RELIGIOUS_PRACTICE,en,Jewish people,0.04,0.25,other,positive,other,positive,jewish people
RELIGIOUS_PRACTICE,en,Japanese people,0.04,0.25,other,positive,other,positive,Japanese
RELIGIOUS_PRACTICE,en,Christians/religious volunteers,0.04,0.25,unspecified,neutral,other,neutral,christians/religious volunteers
RELIGIOUS_PRACTICE,en,Japanese,0.04,0.5,other,neutral,other,neutral,Japanese
RELIGIOUS_PRACTICE,en,Architects (profession),0.04,0.25,other,neutral,other,neutral,architects
RELIGIOUS_PRACTICE,en,Clients (profession/role),0.04,0.25,other,neutral,other,neutral,clients
RELIGIOUS_PRACTICE,en,Christian (implied by Sunday/Sabbath reference),0.04,0.25,unspecified,neutral,other,neutral,christian
RELIGIOUS_PRACTICE,en,Jewish (implied by Rosh Hashanah reference),0.04,0.25,unspecified,neutral,other,neutral,jewish
RELIGIOUS_PRACTICE,en,Japanese (implied by Obon reference),0.04,0.25,unspecified,neutral,other,neutral,Japanese
RELIGIOUS_PRACTICE,en,architect/professional,0.04,0.25,unspecified,neutral,other,neutral,architect/professional
RELIGIOUS_PRACTICE,en,male professionals,0.04,0.25,hero,positive,hero,positive,male professionals
RELIGIOUS_PRACTICE,en,people who observe Shabbat,0.04,0.25,hero,positive,hero,positive,people who observe shabbat
RELIGIOUS_PRACTICE,en,architect,0.04,0.25,hero,positive,hero,positive,architect
RELIGIOUS_PRACTICE,en,Religious observers (Sabbath/Shabbat observers),0.04,0.25,hero,positive,hero,positive,religious observers
RELIGIOUS_PRACTICE,en,Professionals/white-collar workers (corporate employees),0.04,0.25,other,neutral,other,neutral,White
RELIGIOUS_PRACTICE,en,halal consumers,0.04,0.25,other,neutral,other,neutral,halal consumers
RELIGIOUS_PRACTICE,en,Office worker/employee,0.04,0.25,other,neutral,other,neutral,office worker/employee
RELIGIOUS_PRACTICE,en,Accountant,0.04,0.25,bystander,neutral,bystander,neutral,accountant
RELIGIOUS_PRACTICE,en,Marketing professional,0.04,0.25,other,neutral,other,neutral,marketing professional
RELIGIOUS_PRACTICE,en,Client,0.04,0.25,perpetrator,negative,perpetrator,negative,client
RELIGIOUS_PRACTICE,en,Unspecified religion (Sunday morning routine),0.04,0.25,bystander,neutral,bystander,neutral,unspecified religion
RELIGIOUS_PRACTICE,en,Christians,0.04,0.25,bystander,neutral,bystander,neutral,christians
RELIGIOUS_PRACTICE,en,Office workers/tech employees,0.04,0.25,other,neutral,other,neutral,office workers/tech employees
RELIGIOUS_PRACTICE,en,non-drinker,0.04,0.25,victim,neutral,victim,neutral,non-drinker
RELIGIOUS_PRACTICE,en,colleague,0.04,0.25,bystander|hero,positive,bystander|hero,positive,colleague
RELIGIOUS_PRACTICE,en,workplace majority/non-religious,0.04,0.25,bystander,neutral,bystander,neutral,workplace majority/non-religious
RELIGIOUS_PRACTICE,en,Imam (religious leader),0.04,0.25,expert,positive,expert,positive,imam
RELIGIOUS_PRACTICE,en,Coworkers/office workers,0.04,0.25,other,neutral,other,neutral,coworkers/office workers
RELIGIOUS_PRACTICE,en,Accounting workers,0.04,0.25,other,neutral,other,neutral,accounting workers
RELIGIOUS_PRACTICE,en,Marketing firm employees,0.04,0.25,other,neutral,other,neutral,marketing firm employees
RELIGIOUS_PRACTICE,en,People of various beliefs / all faiths,0.04,0.25,other,positive,other,positive,people of various beliefs / all faiths
RELIGIOUS_PRACTICE,en,young adult/adult professional,0.04,0.25,unspecified,neutral,other,neutral,young adult
RELIGIOUS_PRACTICE,en,convert,0.04,0.25,hero,positive,hero,positive,convert
RELIGIOUS_PRACTICE,en,Converts (religious conversion),0.04,0.25,victim,positive,victim,positive,converts
RELIGIOUS_PRACTICE,en,Younger adults,0.04,0.25,other,neutral,other,neutral,younger adults
RELIGIOUS_PRACTICE,en,managers,0.04,0.25,perpetrator,negative,perpetrator,negative,managers
RELIGIOUS_PRACTICE,en,younger colleagues,0.04,0.25,bystander,neutral,bystander,neutral,younger colleagues
RELIGIOUS_PRACTICE,en,corporate workers,0.04,0.25,bystander,neutral,bystander,neutral,corporate workers
RELIGIOUS_PRACTICE,en,Arabic-speaking/Arabic language user,0.04,0.25,other,neutral,other,neutral,Arab
RELIGIOUS_PRACTICE,en,Female,0.04,0.25,bystander,positive,bystander,positive,female/women
RELIGIOUS_PRACTICE,en,Younger adult,0.04,0.25,bystander,positive,bystander,positive,younger adult
RELIGIOUS_PRACTICE,en,Brazilian (nationality),0.04,0.25,unspecified,neutral,other,neutral,Brazilian
RELIGIOUS_PRACTICE,en,Sabbath observers (referenced for comparison),0.04,0.25,unspecified,neutral,other,neutral,sabbath observers
RELIGIOUS_PRACTICE,en,Employees,0.04,0.25,role: other,sentiment: neutral,other,neutral,employees
RELIGIOUS_PRACTICE,en,Supervisors/Managers,0.04,0.25,role: expert,sentiment: positive,expert,positive,supervisors/managers
RELIGIOUS_PRACTICE,en,Colleagues,0.04,0.25,role: other,sentiment: mixed,other,positive|negative|neutral,colleagues
RELIGIOUS_PRACTICE,en,Middle Eastern/Arab (implied),0.04,0.25,unspecified,neutral,other,neutral,Arab
RELIGIOUS_PRACTICE,en,family/parents,0.04,0.25,unspecified,neutral,other,neutral,family/parents
RELIGIOUS_PRACTICE,en,non-Muslim coworkers,0.04,0.25,bystander,neutral,bystander,neutral,non-muslim coworkers
RELIGIOUS_PRACTICE,en,Employee/worker (marketing analyst),0.04,0.25,other,neutral,other,neutral,employee/worker
RELIGIOUS_PRACTICE,en,Manager/supervisor,0.04,0.25,other,neutral,other,neutral,manager/supervisor
RELIGIOUS_PRACTICE,en,Coworkers/colleagues,0.04,0.25,other,neutral,other,neutral,coworkers/colleagues
RELIGIOUS_PRACTICE,en,"Family members (parents, younger brother)",0.04,0.25,other,positive,other,positive,family members
RELIGIOUS_PRACTICE,en,Married person (wife),0.04,0.25,other,neutral,other,neutral,married person
RELIGIOUS_PRACTICE,en,"Family (parents, brother)",0.04,0.25,bystander/support,positive,bystander,positive,family
RELIGIOUS_PRACTICE,en,Buddhist (mentioned peripherally),0.04,0.25,unspecified,neutral,other,neutral,buddhist
RELIGIOUS_PRACTICE,en,Buddhist,0.04,0.5,other,neutral,other,neutral,buddhist
RELIGIOUS_PRACTICE,en,LGBTQ+ (not mentioned),0.04,0.25,other,neutral,other,neutral,lgbtq+
RELIGIOUS_PRACTICE,en,Race/ethnicity (unspecified),0.04,0.25,other,neutral,other,neutral,race/ethnicity
